tax_id	kingdom	phylum	class	order	family	genus	species	strain	kingdom_id	phylum_id	class_id	order_id	family_id	genus_id	species_id	ftp_path
554	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium carotovorum	ZJ-4-2	3379134.0	1224.0	1236.0	91347.0	1903410.0	122277.0	554	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/736/315/GCF_028736315.1_ASM2873631v1/GCF_028736315.1_ASM2873631v1_protein.faa.gz
554	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium carotovorum	ZM1	3379134.0	1224.0	1236.0	91347.0	1903410.0	122277.0	554	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/392/805/GCF_022392805.1_ASM2239280v1/GCF_022392805.1_ASM2239280v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Quinolone resistant	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/842/665/GCF_904842665.1_2016-17-550/GCF_904842665.1_2016-17-550_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli		3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/397/835/GCF_051397835.1_ASM5139783v1/GCF_051397835.1_ASM5139783v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0-4	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/584/885/GCF_024584885.1_ASM2458488v1/GCF_024584885.1_ASM2458488v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	00-3076	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/018/355/GCF_003018355.1_ASM301835v1/GCF_003018355.1_ASM301835v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	005008	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/426/115/GCF_013426115.1_ASM1342611v1/GCF_013426115.1_ASM1342611v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	00_3230	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/645/GCF_048571645.1_ASM4857164v1/GCF_048571645.1_ASM4857164v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	00_3305	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/655/GCF_048571655.1_ASM4857165v1/GCF_048571655.1_ASM4857165v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	01_3327	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/635/GCF_048571635.1_ASM4857163v1/GCF_048571635.1_ASM4857163v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	02-3334	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/703/645/GCF_050703645.1_ASM5070364v1/GCF_050703645.1_ASM5070364v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	025542-1	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/884/345/GCF_018884345.1_ASM1888434v1/GCF_018884345.1_ASM1888434v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	027_SK3	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/639/165/GCF_017639165.1_ASM1763916v1/GCF_017639165.1_ASM1763916v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	02E060	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/925/845/GCF_027925845.1_ASM2792584v1/GCF_027925845.1_ASM2792584v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	035053C1pKPC2_Vir_090515B1	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/181/535/GCF_020181535.1_ASM2018153v1/GCF_020181535.1_ASM2018153v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	035152	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/496/025/GCF_024496025.1_ASM2449602v1/GCF_024496025.1_ASM2449602v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	03_3013	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/615/GCF_048571615.1_ASM4857161v1/GCF_048571615.1_ASM4857161v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	03_3469	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/625/GCF_048571625.1_ASM4857162v1/GCF_048571625.1_ASM4857162v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	03_3503	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/605/GCF_048571605.1_ASM4857160v1/GCF_048571605.1_ASM4857160v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	04-00955	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/564/035/GCF_004564035.1_ASM456403v1/GCF_004564035.1_ASM456403v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	042	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/042/015/GCF_008042015.2_ASM804201v2/GCF_008042015.2_ASM804201v2_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	05-3004	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/705/825/GCF_050705825.1_ASM5070582v1/GCF_050705825.1_ASM5070582v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	05-3629	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/018/855/GCF_003018855.1_ASM301885v1/GCF_003018855.1_ASM301885v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	05_3471	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/595/GCF_048571595.1_ASM4857159v1/GCF_048571595.1_ASM4857159v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	06-00048	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/677/475/GCF_001677475.2_ASM167747v2/GCF_001677475.2_ASM167747v2_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	06-3462	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/010/635/GCF_004010635.1_ASM401063v1/GCF_004010635.1_ASM401063v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	06_3044	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/585/GCF_048571585.1_ASM4857158v1/GCF_048571585.1_ASM4857158v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	06_3235	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/575/GCF_048571575.1_ASM4857157v1/GCF_048571575.1_ASM4857157v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	06_3288	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/555/GCF_048571555.1_ASM4857155v1/GCF_048571555.1_ASM4857155v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	07_3337	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/545/GCF_048571545.1_ASM4857154v1/GCF_048571545.1_ASM4857154v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	07_3636	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/535/GCF_048571535.1_ASM4857153v1/GCF_048571535.1_ASM4857153v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	07_3722	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/525/GCF_048571525.1_ASM4857152v1/GCF_048571525.1_ASM4857152v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	07_3986	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/515/GCF_048571515.1_ASM4857151v1/GCF_048571515.1_ASM4857151v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	08-00022	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/677/515/GCF_001677515.1_ASM167751v1/GCF_001677515.1_ASM167751v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	08-3342	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/703/695/GCF_050703695.1_ASM5070369v1/GCF_050703695.1_ASM5070369v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	08-3914	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/010/715/GCF_004010715.1_ASM401071v1/GCF_004010715.1_ASM401071v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	08-3918	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/010/615/GCF_004010615.1_ASM401061v1/GCF_004010615.1_ASM401061v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	08-4347	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/703/635/GCF_050703635.1_ASM5070363v1/GCF_050703635.1_ASM5070363v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	08-4377	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/704/925/GCF_050704925.1_ASM5070492v1/GCF_050704925.1_ASM5070492v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	08-4455	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/703/625/GCF_050703625.1_ASM5070362v1/GCF_050703625.1_ASM5070362v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	08_3323	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/475/GCF_048571475.1_ASM4857147v1/GCF_048571475.1_ASM4857147v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	08_3418	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/485/GCF_048571485.1_ASM4857148v1/GCF_048571485.1_ASM4857148v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	08_3449	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/465/GCF_048571465.1_ASM4857146v1/GCF_048571465.1_ASM4857146v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	08_4358	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/455/GCF_048571455.1_ASM4857145v1/GCF_048571455.1_ASM4857145v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	09-00049	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/677/495/GCF_001677495.1_ASM167749v1/GCF_001677495.1_ASM167749v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	09-02E	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/149/945/GCF_012149945.1_ASM1214994v1/GCF_012149945.1_ASM1214994v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0H15	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/969/485/GCF_019969485.1_ASM1996948v1/GCF_019969485.1_ASM1996948v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0H18	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/969/505/GCF_019969505.1_ASM1996950v1/GCF_019969505.1_ASM1996950v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0H23	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/969/525/GCF_019969525.1_ASM1996952v1/GCF_019969525.1_ASM1996952v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0H24	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/969/545/GCF_019969545.1_ASM1996954v1/GCF_019969545.1_ASM1996954v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0H25	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/969/565/GCF_019969565.1_ASM1996956v1/GCF_019969565.1_ASM1996956v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0H26	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/969/585/GCF_019969585.1_ASM1996958v1/GCF_019969585.1_ASM1996958v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	1-62	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/053/565/975/GCF_053565975.1_ASM5356597v1/GCF_053565975.1_ASM5356597v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	10	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/047/675/GCF_054047675.1_ASM5404767v1/GCF_054047675.1_ASM5404767v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	1000	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/703/075/GCF_040703075.1_ASM4070307v1/GCF_040703075.1_ASM4070307v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	1000C-3	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/370/515/GCF_022370515.1_ASM2237051v1/GCF_022370515.1_ASM2237051v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	100117	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/052/908/025/GCF_052908025.1_E100117.fasta/GCF_052908025.1_E100117.fasta_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	100181	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/052/908/005/GCF_052908005.1_E100181.fasta/GCF_052908005.1_E100181.fasta_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	100248	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/052/907/985/GCF_052907985.1_E100248.fasta/GCF_052907985.1_E100248.fasta_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	1002W03	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/396/515/GCF_038396515.1_ASM3839651v1/GCF_038396515.1_ASM3839651v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	10034292-3	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/436/475/GCF_040436475.1_ASM4043647v1/GCF_040436475.1_ASM4043647v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	10034940-2	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/436/705/GCF_040436705.1_ASM4043670v1/GCF_040436705.1_ASM4043670v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	10035004-3	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/436/785/GCF_040436785.1_ASM4043678v1/GCF_040436785.1_ASM4043678v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	10035210-2	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/436/815/GCF_040436815.1_ASM4043681v1/GCF_040436815.1_ASM4043681v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	10035776-3	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/438/625/GCF_040438625.1_ASM4043862v1/GCF_040438625.1_ASM4043862v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	100416	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/052/907/965/GCF_052907965.1_E100416.fasta/GCF_052907965.1_E100416.fasta_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	1008S13	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/396/705/GCF_038396705.1_ASM3839670v1/GCF_038396705.1_ASM3839670v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	1008S19	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/396/525/GCF_038396525.1_ASM3839652v1/GCF_038396525.1_ASM3839652v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	10153	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/925/825/GCF_027925825.1_ASM2792582v1/GCF_027925825.1_ASM2792582v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	10159	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/795/GCF_048571795.1_ASM4857179v1/GCF_048571795.1_ASM4857179v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	101EVA	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/802/405/GCF_033802405.1_ASM3380240v1/GCF_033802405.1_ASM3380240v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	10205	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/571/775/GCF_048571775.1_ASM4857177v1/GCF_048571775.1_ASM4857177v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	102651	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/991/925/GCF_051991925.1_E102651/GCF_051991925.1_E102651_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	103	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/564/175/GCF_004564175.1_ASM456417v1/GCF_004564175.1_ASM456417v1_protein.faa.gz
562	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	103605	3379134.0	1224.0	1236.0	91347.0	543.0	561.0	562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/325/GCF_003956325.1_ASM395632v1/GCF_003956325.1_ASM395632v1_protein.faa.gz
