gene,PDT
WP_000187530.1,0.08333333333333333
WP_000187594.1,0.08333333333333333
WP_000187775.1,0.08333333333333333
WP_000188174.1,0.08333333333333333
WP_000188862.1,0.08333333333333333
WP_000188870.1,0.08333333333333333
WP_000189014.1,0.08333333333333333
WP_000189187.1,0.08333333333333333
WP_000189215.1,0.08333333333333333
WP_000189317.1,0.08333333333333333
WP_000189536.1,0.08333333333333333
WP_000189743.1,0.08333333333333333
WP_000190288.1,0.08333333333333333
WP_000190506.1,0.08333333333333333
WP_000190516.1,0.08333333333333333
WP_000190577.1,0.08333333333333333
WP_000190651.1,0.08333333333333333
WP_000190855.1,0.08333333333333333
WP_000190982.1,0.08333333333333333
WP_000191257.1,0.08333333333333333
WP_000191362.1,0.08333333333333333
WP_000191541.1,0.08333333333333333
WP_000191596.1,0.08333333333333333
WP_000191872.1,0.08333333333333333
WP_000192540.1,0.08333333333333333
WP_000192748.1,0.08333333333333333
WP_000193393.1,0.08333333333333333
WP_000193447.1,0.08333333333333333
WP_000193529.1,0.08333333333333333
WP_000193803.1,0.08333333333333333
WP_000194527.1,0.08333333333333333
WP_000194720.1,0.08333333333333333
WP_000194760.1,0.08333333333333333
WP_000194763.1,0.08333333333333333
WP_000194779.1,0.08333333333333333
WP_000194798.1,0.08333333333333333
WP_000194871.1,0.08333333333333333
WP_000195009.1,0.08333333333333333
WP_000195186.1,0.08333333333333333
WP_000195286.1,0.08333333333333333
WP_000195961.1,0.08333333333333333
WP_000196256.1,0.08333333333333333
WP_000196875.1,0.08333333333333333
WP_000197192.1,0.08333333333333333
WP_000197360.1,0.08333333333333333
WP_000197578.1,0.08333333333333333
WP_000197686.1,0.08333333333333333
WP_000197859.1,0.08333333333333333
WP_000197985.1,0.08333333333333333
WP_000198153.1,0.08333333333333333
WP_000198214.1,0.08333333333333333
WP_000198328.1,0.08333333333333333
WP_000198733.1,0.08333333333333333
WP_000198815.1,0.08333333333333333
WP_000198852.1,0.08333333333333333
WP_000199295.1,0.08333333333333333
WP_000199442.1,0.08333333333333333
WP_000199475.1,0.08333333333333333
WP_000199485.1,0.08333333333333333
WP_000200120.1,0.08333333333333333
WP_000200379.1,0.08333333333333333
WP_000201060.1,0.08333333333333333
WP_000201407.1,0.08333333333333333
WP_000201819.1,0.08333333333333333
WP_000202795.1,0.08333333333333333
WP_000202900.1,0.08333333333333333
WP_000202940.1,0.08333333333333333
WP_000202996.1,0.08333333333333333
WP_000203025.1,0.08333333333333333
WP_000203107.1,0.08333333333333333
WP_000203541.1,0.08333333333333333
WP_000203741.1,0.08333333333333333
WP_000203893.1,0.08333333333333333
WP_000203905.1,0.08333333333333333
WP_000204018.1,0.08333333333333333
WP_000204139.1,0.08333333333333333
WP_000204340.1,0.08333333333333333
WP_000204658.1,0.08333333333333333
WP_000204742.1,0.08333333333333333
WP_000204825.1,0.08333333333333333
WP_000205762.1,0.08333333333333333
WP_000205806.1,0.08333333333333333
WP_000206275.1,0.08333333333333333
WP_000206445.1,0.08333333333333333
WP_000206995.1,0.08333333333333333
WP_000207116.1,0.08333333333333333
WP_000207556.1,0.08333333333333333
WP_000207678.1,0.08333333333333333
WP_000207903.1,0.08333333333333333
WP_000207924.1,0.08333333333333333
WP_000208018.1,0.08333333333333333
WP_000208194.1,0.08333333333333333
WP_000208242.1,0.08333333333333333
WP_000208520.1,0.08333333333333333
WP_000208668.1,0.08333333333333333
WP_000208757.1,0.08333333333333333
WP_000209030.1,0.08333333333333333
WP_000209521.1,0.08333333333333333
WP_000209826.1,0.08333333333333333
WP_000209883.1,0.08333333333333333
WP_000210111.1,0.08333333333333333
WP_000210739.1,0.08333333333333333
WP_000210801.1,0.08333333333333333
WP_000210878.1,0.08333333333333333
WP_000211123.1,0.08333333333333333
WP_000211172.1,0.08333333333333333
WP_000211225.1,0.08333333333333333
WP_000211655.1,0.08333333333333333
WP_000211693.1,0.08333333333333333
WP_000211858.1,0.08333333333333333
WP_000211937.1,0.08333333333333333
WP_000211971.1,0.08333333333333333
WP_000212254.1,0.08333333333333333
WP_000212464.1,0.08333333333333333
WP_000212652.1,0.08333333333333333
WP_000212746.1,0.08333333333333333
WP_000212768.1,0.08333333333333333
WP_000212822.1,0.08333333333333333
WP_000212897.1,0.08333333333333333
WP_000213028.1,0.08333333333333333
WP_000213047.1,0.08333333333333333
WP_000213294.1,0.08333333333333333
WP_000213385.1,0.08333333333333333
WP_000214398.1,0.08333333333333333
WP_000214474.1,0.08333333333333333
WP_000214510.1,0.08333333333333333
WP_000214712.1,0.08333333333333333
WP_000215141.1,0.08333333333333333
WP_000215549.1,0.08333333333333333
WP_000216210.1,0.08333333333333333
WP_000216532.1,0.08333333333333333
WP_000216629.1,0.08333333333333333
WP_000216636.1,0.08333333333333333
WP_000216649.1,0.08333333333333333
WP_000216653.1,0.08333333333333333
WP_000216791.1,0.08333333333333333
WP_000217135.1,0.08333333333333333
WP_000217252.1,0.08333333333333333
WP_000217739.1,0.08333333333333333
WP_000217879.1,0.08333333333333333
WP_000217950.1,0.08333333333333333
WP_000218228.1,0.08333333333333333
WP_000218362.1,0.08333333333333333
WP_000218480.1,0.08333333333333333
WP_000218642.1,0.08333333333333333
WP_000219122.1,0.08333333333333333
WP_000219193.1,0.08333333333333333
WP_000219686.1,0.08333333333333333
WP_000220128.1,0.08333333333333333
WP_000220281.1,0.08333333333333333
WP_000220402.1,0.08333333333333333
WP_000221794.1,0.08333333333333333
WP_000222188.1,0.08333333333333333
WP_000222489.1,0.08333333333333333
WP_000224054.1,0.08333333333333333
WP_000224099.1,0.08333333333333333
WP_000224233.1,0.08333333333333333
WP_000224291.1,0.08333333333333333
WP_000224334.1,0.08333333333333333
WP_000224402.1,0.08333333333333333
WP_000224470.1,0.08333333333333333
WP_000224573.1,0.08333333333333333
WP_000224677.1,0.08333333333333333
WP_000224714.1,0.08333333333333333
WP_000224877.1,0.08333333333333333
WP_000224907.1,0.08333333333333333
WP_000224968.1,0.08333333333333333
WP_000225204.1,0.08333333333333333
WP_000225276.1,0.08333333333333333
WP_000226403.1,0.08333333333333333
WP_000226520.1,0.08333333333333333
WP_000226815.1,0.08333333333333333
WP_000227811.1,0.08333333333333333
WP_000227927.1,0.08333333333333333
WP_000227958.1,0.08333333333333333
WP_000228271.1,0.08333333333333333
WP_000228346.1,0.08333333333333333
WP_000228473.1,0.08333333333333333
WP_000228544.1,0.08333333333333333
WP_000228583.1,0.08333333333333333
WP_000228655.1,0.08333333333333333
WP_000228926.1,0.08333333333333333
WP_000230277.1,0.08333333333333333
WP_000231928.1,0.08333333333333333
WP_000233043.1,0.08333333333333333
WP_000233090.1,0.08333333333333333
WP_000233299.1,0.08333333333333333
WP_000233319.1,0.08333333333333333
WP_000233452.1,0.08333333333333333
WP_000234483.1,0.08333333333333333
WP_000234823.1,0.08333333333333333
WP_000235090.1,0.08333333333333333
WP_000235211.1,0.08333333333333333
WP_000235436.1,0.08333333333333333
WP_000235522.1,0.08333333333333333
WP_000235663.1,0.08333333333333333
WP_000236317.1,0.08333333333333333
WP_000236977.1,0.08333333333333333
WP_000237947.1,0.08333333333333333
WP_000239181.1,0.08333333333333333
WP_000239579.1,0.08333333333333333
WP_000239596.1,0.08333333333333333
WP_000239733.1,0.08333333333333333
WP_000239881.1,0.08333333333333333
WP_000239959.1,0.08333333333333333
WP_000241011.1,0.08333333333333333
WP_000241259.1,0.08333333333333333
WP_000241671.1,0.08333333333333333
WP_000242755.1,0.08333333333333333
WP_000243741.1,0.08333333333333333
WP_000244203.1,0.08333333333333333
WP_000244781.1,0.08333333333333333
WP_000245650.1,0.08333333333333333
WP_000245816.1,0.08333333333333333
WP_000245915.1,0.08333333333333333
WP_000246158.1,0.08333333333333333
WP_000246434.1,0.08333333333333333
WP_000246553.1,0.08333333333333333
WP_000246788.1,0.08333333333333333
WP_000246815.1,0.08333333333333333
WP_000246856.1,0.08333333333333333
WP_000246882.1,0.08333333333333333
WP_000247761.1,0.08333333333333333
WP_000247872.1,0.08333333333333333
WP_000248639.1,0.08333333333333333
WP_000249209.1,0.08333333333333333
WP_000249410.1,0.08333333333333333
WP_000250007.1,0.08333333333333333
WP_000250274.1,0.08333333333333333
WP_000250473.1,0.08333333333333333
WP_000251735.1,0.08333333333333333
WP_000252388.1,0.08333333333333333
WP_000252905.1,0.08333333333333333
WP_000252980.1,0.08333333333333333
WP_000253274.1,0.08333333333333333
WP_000253799.1,0.08333333333333333
WP_000253975.1,0.08333333333333333
WP_000254140.1,0.08333333333333333
WP_000254360.1,0.08333333333333333
WP_000254636.1,0.08333333333333333
WP_000254708.1,0.08333333333333333
WP_000254738.1,0.08333333333333333
WP_000254839.1,0.08333333333333333
WP_000255020.1,0.08333333333333333
WP_000255079.1,0.08333333333333333
WP_000256002.1,0.08333333333333333
WP_000256203.1,0.08333333333333333
WP_000256391.1,0.08333333333333333
WP_000256438.1,0.08333333333333333
WP_000256450.1,0.08333333333333333
WP_000256574.1,0.08333333333333333
WP_000256678.1,0.08333333333333333
WP_000256723.1,0.08333333333333333
WP_000256969.1,0.08333333333333333
WP_000257187.1,0.08333333333333333
WP_000257278.1,0.08333333333333333
WP_000257293.1,0.08333333333333333
WP_000257409.1,0.08333333333333333
WP_000257738.1,0.08333333333333333
WP_000258241.1,0.08333333333333333
WP_000259002.1,0.08333333333333333
WP_000261909.1,0.08333333333333333
WP_000262107.1,0.08333333333333333
WP_000262146.1,0.08333333333333333
WP_000263098.1,0.08333333333333333
WP_000263347.1,0.08333333333333333
WP_000263572.1,0.08333333333333333
WP_000264777.1,0.08333333333333333
WP_000265265.1,0.08333333333333333
WP_000265942.1,0.08333333333333333
WP_000266488.1,0.08333333333333333
WP_000267612.1,0.08333333333333333
WP_000267654.1,0.08333333333333333
WP_000268232.1,0.08333333333333333
WP_000268419.1,0.08333333333333333
WP_000268835.1,0.08333333333333333
WP_000268860.1,0.08333333333333333
WP_000268861.1,0.08333333333333333
WP_000268862.1,0.08333333333333333
WP_000268883.1,0.08333333333333333
WP_000268955.1,0.08333333333333333
WP_000269501.1,0.08333333333333333
WP_000270282.1,0.08333333333333333
WP_000270305.1,0.08333333333333333
WP_000270375.1,0.08333333333333333
WP_000270665.1,0.08333333333333333
WP_000271153.1,0.08333333333333333
WP_000271401.1,0.08333333333333333
WP_000271685.1,0.08333333333333333
WP_000271966.1,0.08333333333333333
WP_000272188.1,0.08333333333333333
WP_000272824.1,0.08333333333333333
WP_000273151.1,0.08333333333333333
WP_000273309.1,0.08333333333333333
WP_000273724.1,0.08333333333333333
WP_000273919.1,0.08333333333333333
WP_000274629.1,0.08333333333333333
WP_000275365.1,0.08333333333333333
WP_000276149.1,0.08333333333333333
WP_000276458.1,0.08333333333333333
WP_000277885.1,0.08333333333333333
WP_000278505.1,0.08333333333333333
WP_000279786.1,0.08333333333333333
WP_000279869.1,0.08333333333333333
WP_000280488.1,0.08333333333333333
WP_000281320.1,0.08333333333333333
WP_000281463.1,0.08333333333333333
WP_000281680.1,0.08333333333333333
WP_000282084.1,0.08333333333333333
WP_000282125.1,0.08333333333333333
WP_000282209.1,0.08333333333333333
WP_000283664.1,0.08333333333333333
WP_000284027.1,0.08333333333333333
WP_000284050.1,0.08333333333333333
WP_000284240.1,0.08333333333333333
WP_000284277.1,0.08333333333333333
WP_000284506.1,0.08333333333333333
WP_000284517.1,0.08333333333333333
WP_000284518.1,0.08333333333333333
WP_000284522.1,0.08333333333333333
WP_000284524.1,0.08333333333333333
WP_000284602.1,0.08333333333333333
WP_000284714.1,0.08333333333333333
WP_000284784.1,0.08333333333333333
WP_000285328.1,0.08333333333333333
WP_000285607.1,0.08333333333333333
WP_000285784.1,0.08333333333333333
WP_000286494.1,0.08333333333333333
WP_000287458.1,0.08333333333333333
WP_000288132.1,0.08333333333333333
WP_000288369.1,0.08333333333333333
WP_000288572.1,0.08333333333333333
WP_000288710.1,0.08333333333333333
WP_000289090.1,0.08333333333333333
WP_000290223.1,0.08333333333333333
WP_000290345.1,0.08333333333333333
WP_000290456.1,0.08333333333333333
WP_000290570.1,0.08333333333333333
WP_000290727.1,0.08333333333333333
WP_000290823.1,0.08333333333333333
WP_000291263.1,0.08333333333333333
WP_000291541.1,0.08333333333333333
WP_000301028.1,0.08333333333333333
WP_000301248.1,0.08333333333333333
WP_000301651.1,0.08333333333333333
WP_000301737.1,0.08333333333333333
WP_000301797.1,0.08333333333333333
WP_000301864.1,0.08333333333333333
WP_000312488.1,0.08333333333333333
WP_000323555.1,0.08333333333333333
WP_000323571.1,0.08333333333333333
WP_000323843.1,0.08333333333333333
WP_000331376.1,0.08333333333333333
WP_000331454.1,0.08333333333333333
WP_000331566.1,0.08333333333333333
WP_000331673.1,0.08333333333333333
WP_000331707.1,0.08333333333333333
WP_000331776.1,0.08333333333333333
WP_000332037.1,0.08333333333333333
WP_000333125.1,0.08333333333333333
WP_000333170.1,0.08333333333333333
WP_000333495.1,0.08333333333333333
WP_000334100.1,0.08333333333333333
WP_000334221.1,0.08333333333333333
WP_000334610.1,0.08333333333333333
WP_000334881.1,0.08333333333333333
WP_000334896.1,0.08333333333333333
WP_000335698.1,0.08333333333333333
WP_000337047.1,0.08333333333333333
WP_000337657.1,0.08333333333333333
WP_000338604.1,0.08333333333333333
WP_000339106.1,0.08333333333333333
WP_000339283.1,0.08333333333333333
WP_000339489.1,0.08333333333333333
WP_000339591.1,0.08333333333333333
WP_000339792.1,0.08333333333333333
WP_000339951.1,0.08333333333333333
WP_000341004.1,0.08333333333333333
WP_000341032.1,0.08333333333333333
WP_000342430.1,0.08333333333333333
WP_000342450.1,0.08333333333333333
WP_000342643.1,0.08333333333333333
WP_000343210.1,0.08333333333333333
WP_000343292.1,0.08333333333333333
WP_000344800.1,0.08333333333333333
WP_000344820.1,0.08333333333333333
WP_000344963.1,0.08333333333333333
WP_000345010.1,0.08333333333333333
WP_000345402.1,0.08333333333333333
WP_000346017.1,0.08333333333333333
WP_000347013.1,0.08333333333333333
WP_000347117.1,0.08333333333333333
WP_000347215.1,0.08333333333333333
WP_000347273.1,0.08333333333333333
WP_000347633.1,0.08333333333333333
WP_000347714.1,0.08333333333333333
WP_000347850.1,0.08333333333333333
WP_000348565.1,0.08333333333333333
WP_000348794.1,0.08333333333333333
WP_000349287.1,0.08333333333333333
WP_000349509.1,0.08333333333333333
WP_000349855.1,0.08333333333333333
WP_000349922.1,0.08333333333333333
WP_000350058.1,0.08333333333333333
WP_000350395.1,0.08333333333333333
WP_000350591.1,0.08333333333333333
WP_000350958.1,0.08333333333333333
WP_000351284.1,0.08333333333333333
WP_000351464.1,0.08333333333333333
WP_000353873.1,0.08333333333333333
WP_000354046.1,0.08333333333333333
WP_000354622.1,0.08333333333333333
WP_000356841.1,0.08333333333333333
WP_000356956.1,0.08333333333333333
WP_000357265.1,0.08333333333333333
WP_000357763.1,0.08333333333333333
WP_000358930.1,0.08333333333333333
WP_000358960.1,0.08333333333333333
WP_000359446.1,0.08333333333333333
WP_000360402.1,0.08333333333333333
WP_000360900.1,0.08333333333333333
WP_000360951.1,0.08333333333333333
WP_000361458.1,0.08333333333333333
WP_000361615.1,0.08333333333333333
WP_000362388.1,0.08333333333333333
WP_000362678.1,0.08333333333333333
WP_000364335.1,0.08333333333333333
WP_000364872.1,0.08333333333333333
WP_000364939.1,0.08333333333333333
WP_000365100.1,0.08333333333333333
WP_000365150.1,0.08333333333333333
WP_000365585.1,0.08333333333333333
WP_000365788.1,0.08333333333333333
WP_000366040.1,0.08333333333333333
WP_000366129.1,0.08333333333333333
WP_000366470.1,0.08333333333333333
WP_000366959.1,0.08333333333333333
WP_000367041.1,0.08333333333333333
WP_000367171.1,0.08333333333333333
WP_000367376.1,0.08333333333333333
WP_000367870.1,0.08333333333333333
WP_000368046.1,0.08333333333333333
WP_000368131.1,0.08333333333333333
WP_000368529.1,0.08333333333333333
WP_000370883.1,0.08333333333333333
WP_000371666.1,0.08333333333333333
WP_000371704.1,0.08333333333333333
WP_000371930.1,0.08333333333333333
WP_000371994.1,0.08333333333333333
WP_000372111.1,0.08333333333333333
WP_000372139.1,0.08333333333333333
WP_000372242.1,0.08333333333333333
WP_000372370.1,0.08333333333333333
WP_000372941.1,0.08333333333333333
WP_000372942.1,0.08333333333333333
WP_000373050.1,0.08333333333333333
WP_000373933.1,0.08333333333333333
WP_000374012.1,0.08333333333333333
WP_000375128.1,0.08333333333333333
WP_000375956.1,0.08333333333333333
WP_000377184.1,0.08333333333333333
WP_000377224.1,0.08333333333333333
WP_000377785.1,0.08333333333333333
WP_000378056.1,0.08333333333333333
WP_000378258.1,0.08333333333333333
WP_000378442.1,0.08333333333333333
WP_000378596.1,0.08333333333333333
WP_000379246.1,0.08333333333333333
WP_000379288.1,0.08333333333333333
WP_000379425.1,0.08333333333333333
WP_000379575.1,0.08333333333333333
WP_000380316.1,0.08333333333333333
WP_000380861.1,0.08333333333333333
WP_000381170.1,0.08333333333333333
WP_000381303.1,0.08333333333333333
WP_000381516.1,0.08333333333333333
WP_000381746.1,0.08333333333333333
WP_000382971.1,0.08333333333333333
WP_000383096.1,0.08333333333333333
WP_000383257.1,0.08333333333333333
WP_000383407.1,0.08333333333333333
WP_000383479.1,0.08333333333333333
WP_000383836.1,0.08333333333333333
WP_000383932.1,0.08333333333333333
WP_000384145.1,0.08333333333333333
WP_000384306.1,0.08333333333333333
WP_000384413.1,0.08333333333333333
WP_000386538.1,0.08333333333333333
WP_000386733.1,0.08333333333333333
WP_000386949.1,0.08333333333333333
WP_000387388.1,0.08333333333333333
WP_000387713.1,0.08333333333333333
WP_000387782.1,0.08333333333333333
WP_000388107.1,0.08333333333333333
WP_000388207.1,0.08333333333333333
WP_000389022.1,0.08333333333333333
WP_000389030.1,0.08333333333333333
WP_000389260.1,0.08333333333333333
WP_000389818.1,0.08333333333333333
WP_000393511.1,0.08333333333333333
WP_000393844.1,0.08333333333333333
WP_000394102.1,0.08333333333333333
WP_000394274.1,0.08333333333333333
WP_000394548.1,0.08333333333333333
WP_000394552.1,0.08333333333333333
WP_000394983.1,0.08333333333333333
WP_000395849.1,0.08333333333333333
WP_000396036.1,0.08333333333333333
WP_000397129.1,0.08333333333333333
WP_000397144.1,0.08333333333333333
WP_000397387.1,0.08333333333333333
WP_000398619.1,0.08333333333333333
WP_000399120.1,0.08333333333333333
WP_000399404.1,0.08333333333333333
WP_000401141.1,0.08333333333333333
WP_000401586.1,0.08333333333333333
WP_000402207.1,0.08333333333333333
WP_000403517.1,0.08333333333333333
WP_000405647.1,0.08333333333333333
WP_000406000.1,0.08333333333333333
WP_000406064.1,0.08333333333333333
WP_000406214.1,0.08333333333333333
WP_000406315.1,0.08333333333333333
WP_000406391.1,0.08333333333333333
WP_000406488.1,0.08333333333333333
WP_000406926.1,0.08333333333333333
WP_000409195.1,0.08333333333333333
WP_000409451.1,0.08333333333333333
WP_000409798.1,0.08333333333333333
WP_000409847.1,0.08333333333333333
WP_000409911.1,0.08333333333333333
WP_000410141.1,0.08333333333333333
WP_000410201.1,0.08333333333333333
WP_000410785.1,0.08333333333333333
WP_000411791.1,0.08333333333333333
WP_000411805.1,0.08333333333333333
WP_000411809.1,0.08333333333333333
WP_000412169.1,0.08333333333333333
WP_000412375.1,0.08333333333333333
WP_000412428.1,0.08333333333333333
WP_000413677.1,0.08333333333333333
WP_000413705.1,0.08333333333333333
WP_000414437.1,0.08333333333333333
WP_000414566.1,0.08333333333333333
WP_000415416.1,0.08333333333333333
WP_000416407.1,0.08333333333333333
WP_000416895.1,0.08333333333333333
WP_000417058.1,0.08333333333333333
WP_000417405.1,0.08333333333333333
WP_000417831.1,0.08333333333333333
WP_000419032.1,0.08333333333333333
WP_000420639.1,0.08333333333333333
WP_000420837.1,0.08333333333333333
WP_000420876.1,0.08333333333333333
WP_000420898.1,0.08333333333333333
WP_000421248.1,0.08333333333333333
WP_000421305.1,0.08333333333333333
WP_000421763.1,0.08333333333333333
WP_000422055.1,0.08333333333333333
WP_000422149.1,0.08333333333333333
WP_000422218.1,0.08333333333333333
WP_000422760.1,0.08333333333333333
WP_000423257.1,0.08333333333333333
WP_000423729.1,0.08333333333333333
WP_000424145.1,0.08333333333333333
WP_000424181.1,0.08333333333333333
WP_000424395.1,0.08333333333333333
WP_000424823.1,0.08333333333333333
WP_000424894.1,0.08333333333333333
WP_000424924.1,0.08333333333333333
WP_000425434.1,0.08333333333333333
WP_000425681.1,0.08333333333333333
WP_000426124.1,0.08333333333333333
WP_000426148.1,0.08333333333333333
WP_000426292.1,0.08333333333333333
WP_000426437.1,0.08333333333333333
WP_000428805.1,0.08333333333333333
WP_000428998.1,0.08333333333333333
WP_000429091.1,0.08333333333333333
WP_000429145.1,0.08333333333333333
WP_000429386.1,0.08333333333333333
WP_000429656.1,0.08333333333333333
WP_000430049.1,0.08333333333333333
WP_000431368.1,0.08333333333333333
WP_000431834.1,0.08333333333333333
WP_000432970.1,0.08333333333333333
WP_000433455.1,0.08333333333333333
WP_000434038.1,0.08333333333333333
WP_000435663.1,0.08333333333333333
WP_000436922.1,0.08333333333333333
WP_000437371.1,0.08333333333333333
WP_000437885.1,0.08333333333333333
WP_000437935.1,0.08333333333333333
WP_000438245.1,0.08333333333333333
WP_000438541.1,0.08333333333333333
WP_000438581.1,0.08333333333333333
WP_000438736.1,0.08333333333333333
WP_000438931.1,0.08333333333333333
WP_000439193.1,0.08333333333333333
WP_000439331.1,0.08333333333333333
WP_000439863.1,0.08333333333333333
WP_000440317.1,0.08333333333333333
WP_000440480.1,0.08333333333333333
WP_000440775.1,0.08333333333333333
WP_000440902.1,0.08333333333333333
WP_000442860.1,0.08333333333333333
WP_000443092.1,0.08333333333333333
WP_000443495.1,0.08333333333333333
WP_000443697.1,0.08333333333333333
WP_000444180.1,0.08333333333333333
WP_000444294.1,0.08333333333333333
WP_000444477.1,0.08333333333333333
WP_000444585.1,0.08333333333333333
WP_000444607.1,0.08333333333333333
WP_000444747.1,0.08333333333333333
WP_000444937.1,0.08333333333333333
WP_000445155.1,0.08333333333333333
WP_000445231.1,0.08333333333333333
WP_000445413.1,0.08333333333333333
WP_000445550.1,0.08333333333333333
WP_000445658.1,0.08333333333333333
WP_000446027.1,0.08333333333333333
WP_000446391.1,0.08333333333333333
WP_000446871.1,0.08333333333333333
WP_000447253.1,0.08333333333333333
WP_000447361.1,0.08333333333333333
WP_000447529.1,0.08333333333333333
WP_000448121.1,0.08333333333333333
WP_000448391.1,0.08333333333333333
WP_000449168.1,0.08333333333333333
WP_000449175.1,0.08333333333333333
WP_000449192.1,0.08333333333333333
WP_000449463.1,0.08333333333333333
WP_000449938.1,0.08333333333333333
WP_000450121.1,0.08333333333333333
WP_000450409.1,0.08333333333333333
WP_000450476.1,0.08333333333333333
WP_000450588.1,0.08333333333333333
WP_000450610.1,0.08333333333333333
WP_000450627.1,0.08333333333333333
WP_000450712.1,0.08333333333333333
WP_000450992.1,0.08333333333333333
WP_000451012.1,0.08333333333333333
WP_000451254.1,0.08333333333333333
WP_000453564.1,0.08333333333333333
WP_000455227.1,0.08333333333333333
WP_000455634.1,0.08333333333333333
WP_000455644.1,0.08333333333333333
WP_000455798.1,0.08333333333333333
WP_000456466.1,0.08333333333333333
WP_000456725.1,0.08333333333333333
WP_000457196.1,0.08333333333333333
WP_000457334.1,0.08333333333333333
WP_000457644.1,0.08333333333333333
WP_000457728.1,0.08333333333333333
WP_000458420.1,0.08333333333333333
WP_000458817.1,0.08333333333333333
WP_000459192.1,0.08333333333333333
WP_000459374.1,0.08333333333333333
WP_000459457.1,0.08333333333333333
WP_000459594.1,0.08333333333333333
WP_000460035.1,0.08333333333333333
WP_000460145.1,0.08333333333333333
WP_000460360.1,0.08333333333333333
WP_000460431.1,0.08333333333333333
WP_000460512.1,0.08333333333333333
WP_000460672.1,0.08333333333333333
WP_000460708.1,0.08333333333333333
WP_000460778.1,0.08333333333333333
WP_000461646.1,0.08333333333333333
WP_000462673.1,0.08333333333333333
WP_000462776.1,0.08333333333333333
WP_000462905.1,0.08333333333333333
WP_000464491.1,0.08333333333333333
WP_000466957.1,0.08333333333333333
WP_000467098.1,0.08333333333333333
WP_000467180.1,0.08333333333333333
WP_000467692.1,0.08333333333333333
WP_000467859.1,0.08333333333333333
WP_000468186.1,0.08333333333333333
WP_000468836.1,0.08333333333333333
WP_000469031.1,0.08333333333333333
WP_000469270.1,0.08333333333333333
WP_000469694.1,0.08333333333333333
WP_000470580.1,0.08333333333333333
WP_000471889.1,0.08333333333333333
WP_000472021.1,0.08333333333333333
WP_000472399.1,0.08333333333333333
WP_000473113.1,0.08333333333333333
WP_000473502.1,0.08333333333333333
WP_000474077.1,0.08333333333333333
WP_000475719.1,0.08333333333333333
WP_000476014.1,0.08333333333333333
WP_000476093.1,0.08333333333333333
WP_000476146.1,0.08333333333333333
WP_000476484.1,0.08333333333333333
WP_000477225.1,0.08333333333333333
WP_000477369.1,0.08333333333333333
WP_000477623.1,0.08333333333333333
WP_000477811.1,0.08333333333333333
WP_000478195.1,0.08333333333333333
WP_000478513.1,0.08333333333333333
WP_000478621.1,0.08333333333333333
WP_000478717.1,0.08333333333333333
WP_000479043.1,0.08333333333333333
WP_000479046.1,0.08333333333333333
WP_000479117.1,0.08333333333333333
WP_000479161.1,0.08333333333333333
WP_000479626.1,0.08333333333333333
WP_000479838.1,0.08333333333333333
WP_000480245.1,0.08333333333333333
WP_000480501.1,0.08333333333333333
WP_000481500.1,0.08333333333333333
WP_000482518.1,0.08333333333333333
WP_000482901.1,0.08333333333333333
WP_000483251.1,0.08333333333333333
WP_000483353.1,0.08333333333333333
WP_000483856.1,0.08333333333333333
WP_000484042.1,0.08333333333333333
WP_000484311.1,0.08333333333333333
WP_000484404.1,0.08333333333333333
WP_000484644.1,0.08333333333333333
WP_000485019.1,0.08333333333333333
WP_000486982.1,0.08333333333333333
WP_000487246.1,0.08333333333333333
WP_000487600.1,0.08333333333333333
WP_000487652.1,0.08333333333333333
WP_000487766.1,0.08333333333333333
WP_000488716.1,0.08333333333333333
WP_000489254.1,0.08333333333333333
WP_000489578.1,0.08333333333333333
WP_000489651.1,0.08333333333333333
WP_000490072.1,0.08333333333333333
WP_000490275.1,0.08333333333333333
WP_000490413.1,0.08333333333333333
WP_000490679.1,0.08333333333333333
WP_000491140.1,0.08333333333333333
WP_000491488.1,0.08333333333333333
WP_000492327.1,0.08333333333333333
WP_000492638.1,0.08333333333333333
WP_000492656.1,0.08333333333333333
WP_000492914.1,0.08333333333333333
WP_000493360.1,0.08333333333333333
WP_000493513.1,0.08333333333333333
WP_000493563.1,0.08333333333333333
WP_000493785.1,0.08333333333333333
WP_000493949.1,0.08333333333333333
WP_000494181.1,0.08333333333333333
WP_000494244.1,0.08333333333333333
WP_000494484.1,0.08333333333333333
WP_000495369.1,0.08333333333333333
WP_000495766.1,0.08333333333333333
WP_000497137.1,0.08333333333333333
WP_000497723.1,0.08333333333333333
WP_000497942.1,0.08333333333333333
WP_000498253.1,0.08333333333333333
WP_000499454.1,0.08333333333333333
WP_000499458.1,0.08333333333333333
WP_000499593.1,0.08333333333333333
WP_000499793.1,0.08333333333333333
WP_000500712.1,0.08333333333333333
WP_000501604.1,0.08333333333333333
WP_000502397.1,0.08333333333333333
WP_000502842.1,0.08333333333333333
WP_000502952.1,0.08333333333333333
WP_000503931.1,0.08333333333333333
WP_000504050.1,0.08333333333333333
WP_000505866.1,0.08333333333333333
WP_000506490.1,0.08333333333333333
WP_000506898.1,0.08333333333333333
WP_000508177.1,0.08333333333333333
WP_000509132.1,0.08333333333333333
WP_000509481.1,0.08333333333333333
WP_000511025.1,0.08333333333333333
WP_000511301.1,0.08333333333333333
WP_000511315.1,0.08333333333333333
WP_000511966.1,0.08333333333333333
